query_partner,query_partner_id,act_id,title,normalized_title,instrument_type_derived,date_celebration,year,invalid_date,agreement_type,status,another_party,other_parties,n_other_parties,partner_in_other_parties,subject_names,principal_subjects,n_subjects,signatory_brazil,signatory_other_party,celebration_location,celebration_country,direct_publication,amendment_ids,amended_instrument_ids,replaced_instrument_id,replaced_instrument_title,replacing_instrument_id,replacing_instrument_title,has_explicit_revision_relation,amendment_or_revision_title,strategic_instrument,strategic_rule_match,record_url,full_document_id,full_document_url,n_additional_documents,raw_search_file,raw_detail_file,duplicate_id_within_query,n_partner_queries_for_act,duplicate_id_across_partner_queries,same_title_date_duplicate,missing_date,missing_counterparty,outside_requested_window,analytic_bilateral,same_day_package_size,in_same_day_package
Uruguai,350,6327,Acordo de Serviços Aéreos entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai.,acordo de servicos aereos entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai,Acordo,2009-03-10,2009,False,BL,Em ratificação da(s) outra(s) Parte(s),Uruguai,Uruguai,1,True,Serviços e Transporte,Serviços e Transporte,1,Celso Amorim,Gonzalo Fernández,Brasília,Brasil,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6327,12680,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12680,2,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6327.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6328,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Capacitação em Português como Língua Estrangeira Instrumental para Agentes do Governo Uruguaio – Polícia Rodoviária”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto capacitacao em portugues como lingua estrangeira instrumental para agentes do governo uruguaio policia rodoviaria,Ajuste Complementar,2009-03-10,2009,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Celso Amorim,Gonzalo Fernández,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6328,12663,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12663,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6328.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6286,"Ajuste Complementar ao Acordo para Permissão de Residência, Estudo e Trabalho a Nacionais Fronteiriços Brasileiros e Uruguaios, para Prestação de Serviços de Saúde",ajuste complementar ao acordo para permissao de residencia estudo e trabalho a nacionais fronteiricos brasileiros e uruguaios para prestacao de servicos de saude,Ajuste Complementar,2008-11-28,2008,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,José Gomes Temporão,Maria Júlia Muño,Rio de Janeiro,Brasil,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6286,12713,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12713,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6286.json,False,1,False,False,False,False,False,True,1,False
Uruguai,350,6156,Memorando de Entendimento para a Promoção do Projeto “Exportação por Envios Postais para Pequenas e Micro Empresas” entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai,memorando de entendimento para a promocao do projeto exportacao por envios postais para pequenas e micro empresas entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai,Memorando de Entendimento,2008-07-04,2008,False,BL,Expirado,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Hélio Costa,Victor Rossi e Maria Simon,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6156,12666,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12666,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6156.json,False,1,False,False,False,False,False,True,1,False
Uruguai,350,6120,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Programa de Educação Alimentar e Nutricional – Cozinha Uruguai”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o brasil e o governo da republica oriental do uruguai para implementacao do projeto programa de educacao alimentar e nutricional cozinha uruguai,Ajuste Complementar,2008-05-30,2008,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Luiz Henrique Pereira da Fonseca,Gonzalo Fernández,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6120,12608,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12608,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6120.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6121,"Ajuste Complementar ao Acordo Básico de Cooperação Científica, e Técnica entre o Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Apoio ao Fortalecimento institucional do CETP-UTU na Área de Mineração”",ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o brasil e o governo da republica oriental do uruguai para implementacao do projeto apoio ao fortalecimento institucional do cetp utu na area de mineracao,Ajuste Complementar,2008-05-30,2008,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Energia e Recursos Estratégicos,Energia e Recursos Estratégicos,1,Luiz Henrique Pereira da Fonseca,Gonzalo Fernández,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6121,12617,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12617,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6121.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6122,"Ajuste Complementar ao Acordo Básico de Cooperação Científica, e Técnica entre o Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Fortalecimento da Capacidade Institucional do Ministério da Saúde Pública do Uruguai em Sistemas de Vigilância em Saúde Ambiental”",ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o brasil e o governo da republica oriental do uruguai para implementacao do projeto fortalecimento da capacidade institucional do ministerio da saude publica do uruguai em sistemas de vigilancia em saude ambiental,Ajuste Complementar,2008-05-30,2008,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Luiz Henrique Pereira da Fonseca,Gonzalo Fernández,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6122,12604,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12604,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6122.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6104,"Emenda, por troca de Notas, ao Acordo entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Permissão de Residência, Estudo e Trabalho a Nacionais Fronteiriços Brasileiros e Uruguaios",emenda por troca de notas ao acordo entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para permissao de residencia estudo e trabalho a nacionais fronteiricos brasileiros e uruguaios,Troca de Notas,2008-05-20,2008,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Fronteira, Infraestrutura e Integração Regional","Fronteira, Infraestrutura e Integração Regional",1,José Eduardo Martins Felício,Gonzalo Fernández,Montevidéu,Uruguai,True,,4883,,,,,True,True,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6104,12623,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12623,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6104.json,False,1,False,False,False,False,False,True,1,False
Uruguai,350,5878,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto ``Fortalecimento Institucional da Secretaria de Saúde Pública do Governo Uruguaio na Área de Vigilância Sanitária``,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto fortalecimento institucional da secretaria de saude publica do governo uruguaio na area de vigilancia sanitaria,Ajuste Complementar,2007-07-24,2007,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Samuel Pinheiro Guimarães,Belela Herrera,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5878,12626,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12626,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5878.json,False,1,False,False,False,False,False,True,1,False
Uruguai,350,5765,Protocolo de Intenções entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai sobre Programa de Cooperação na Área de Biocombustíveis,protocolo de intencoes entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai sobre programa de cooperacao na area de biocombustiveis,Protocolo,2007-02-26,2007,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Energia e Recursos Estratégicos,Energia e Recursos Estratégicos,1,Celso Amorim,Don Reinaldo Gargano,"San Juan de Anchorena, Colonia",Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5765,12539,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12539,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5765.json,False,1,False,False,False,False,False,True,4,True
Uruguai,350,5766,Memorando de Entendimento para a Promoção do Comércio e Investimento entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai,memorando de entendimento para a promocao do comercio e investimento entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai,Memorando de Entendimento,2007-02-26,2007,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Comércio Internacional e Investimentos,Comércio Internacional e Investimentos,1,Celso Amorim,Don Reinaldo Gargano,"San Juan de Anchorena, Colonia",Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5766,12533,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12533,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5766.json,False,1,False,False,False,False,False,True,4,True
Uruguai,350,5767,"Acordo entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para a Construção de uma Segunda Ponte Internacional sobre o Rio Jaguarão, nas proximidades das Cidades de Jaguarão e Rio Branco",acordo entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para a construcao de uma segunda ponte internacional sobre o rio jaguarao nas proximidades das cidades de jaguarao e rio branco,Acordo,2007-02-26,2007,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Fronteira, Infraestrutura e Integração Regional","Fronteira, Infraestrutura e Integração Regional",1,Celso Amorim,Reinaldo Gargano,"San Juan de Anchorena, Colonia",Uruguai,False,,,4684,"Acordo entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para a Construção de uma Segunda Ponte sobre o Rio Jaguarão, nas Proximidades das Cidades de Jaguarão e Rio Branco, e Recuperação da Atual Ponte Barão de Mauá",,,True,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5767,12500,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12500,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5767.json,False,1,False,False,False,False,False,True,4,True
Uruguai,350,5768,"Acordo, por troca de Notas, entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para a Restauração da Ponte Internacional Barão de Mauá",acordo por troca de notas entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para a restauracao da ponte internacional barao de maua,Troca de Notas,2007-02-26,2007,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Fronteira, Infraestrutura e Integração Regional","Fronteira, Infraestrutura e Integração Regional",1,Celso Amorim,Reinaldo Gargano,"San Juan de Anchorena, Colonia",Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5768,12425,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12425,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5768.json,False,1,False,False,False,False,False,True,4,True
Uruguai,350,5710,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto ''Capacitação em Educação Ambiental e Produção Colaborativa de Material Didático para a Conservação da Biodiversidade na Bacia Hidrogáfica da Lagoa Mirim'',ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto capacitacao em educacao ambiental e producao colaborativa de material didatico para a conservacao da biodiversidade na bacia hidrogafica da lagoa mirim,Ajuste Complementar,2006-11-22,2006,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Educação e Cultura,Educação e Cultura,1,Celco Amorim,Reinaldo Gargano,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5710,12331,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12331,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5710.json,False,1,False,False,False,False,False,True,9,True
