catalogue_id,symbol,family_root,revision_type,title,date,year,period_2009,window_2005_2012,body_label,topic,access,pages,languages_available,english_url,query_partners,authorship_segment_heuristic,author_countries_heuristic,formal_partners_heuristic,predicted_formal_coauthorship,heuristic_reason,raw_files,canonical_family,coding_source,coded_category,coded_authors,coded_partner_authors,authors_inferred_from_truncated_query,china_hong_kong_ambiguity,is_joint_document,in_strict_universe,in_broad_coordination_universe
47772,TN/RL/GEN/46,TN/RL/GEN/46,original_or_unspecified,"Negotiating Group on Rules - Issues Related to Article 6.10, Including ""Limited Examination"" and Article 9.4 ""All Other's Rate"" - Paper from Brazil, Chile, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Switzerland, Separate Customs Territory of Taiwan, Pengh[...], Kinmen and Matsu and Thailand",2005-06-10,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,8,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN46.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/46,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
57242,JOB(05)/98,JOB(05)/98,original_or_unspecified,"Negotiating Group on Rules - Issues Related to Article 6.10, Including ""Limited Examination"" and Article 9.4 ""All Other's Rate"" - Paper from Brazil, Chile, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Switzerland, Separate Customs Territory of Taiwan, Pengh[...], Kinmen and Matsu and Thailand",2005-06-10,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,7,,,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(05)/98,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,CHN_query_may_be_HKG,0,0,0
90508,TN/TF/W/41/Add.1,TN/TF/W/41,addendum,"Negotiating Group on Trade Facilitation - Communication from Argentina, Bolivia, Brazil, Chile, Colombia, Ecuador, el Salvador, Guatemala, Honduras, Mexico, Paraguay, Peru and Uruguay - Links between the Elements of Annex D - Addendum",2005-06-09,2005,pre,1,Negotiating Group on Trade Facilitation,negotiating_group_on_trade_facilitation,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/TF/W41A1.pdf&Open=True,ARG;MEX,"Argentina, Bolivia, Brazil, Chile, Colombia, Ecuador, el Salvador, Guatemala, Honduras, Mexico, Paraguay, Peru and Uruguay",BRA;MEX;ARG,ARG;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/TF/W/41,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;MEX,ARG;MEX,,,1,1,1
48767,TN/TF/W/41,TN/TF/W/41,original_or_unspecified,"Negotiating Group on Trade Facilitation - Communication from Argentina, Bolivia, Brazil, Chile, Colombia, Ecuador, El Salvador, Guatemala, Honduras, Mexico, Paraguay, Peru and Uruguay - Links between the Elements of Annex D",2005-06-02,2005,pre,1,Negotiating Group on Trade Facilitation,negotiating_group_on_trade_facilitation,Unrestricted,4,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/TF/W41.pdf&Open=True,ARG;MEX,"Argentina, Bolivia, Brazil, Chile, Colombia, Ecuador, El Salvador, Guatemala, Honduras, Mexico, Paraguay, Peru and Uruguay",BRA;MEX;ARG,ARG;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/TF/W/41,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;MEX,ARG;MEX,,,1,1,1
68489,TN/RL/W/181,TN/RL/W/181,original_or_unspecified,"Negotiating Group on Rules - Issues Related to Article 6.10, Including ""Limited Examination"" and Article 9.4 ""All Other's Rate"" - Paper from Brazil, Chile, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Switzerland, Separate Customs Territory of Taiwan, Pengh[...], Kinmen and Matsu and Thailand",2005-05-25,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,7,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W181.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/181,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,CHN_query_may_be_HKG,0,0,0
70468,TN/RL/GEN/43,TN/RL/GEN/43,original_or_unspecified,"Negotiating Group on Rules - Further Submission of Proposals on the Mandatory Application of the Lesser Duty Rule - Paper from Brazil, Chile, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Singapore, Switzerland, the Separate Customs Territory of[...], Kinmen and Matsu and Thailand",2005-05-13,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,7,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN43.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/43,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
68413,JOB(05)/79,JOB(05)/79,original_or_unspecified,"Negotiating Group on Rules - Further Submission of Proposals on the Mandatory Application of the Lesser Duty Rule - Paper from Brazil, Chile, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Singapore, Switzerland, the Customs Territory of Taiwan, P[...], Kinmen and Matsu and Thailand",2005-05-13,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,7,,,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(05)/79,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,CHN_query_may_be_HKG,0,0,0
71824,TN/MA/W/54,TN/MA/W/54,original_or_unspecified,"Negotiating Group on Market Access - Market Access for Non-Agricultural Products - Communication to the Negotiating Group on Non-Agricultural Market Access from Argentina, Brazil and India",2005-04-15,2005,pre,1,Negotiating Group on Market Access,acesso_a_mercados_nama,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/MA/W54.pdf&Open=True,ARG;IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,TN/MA/W/54,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,ARG;BRA;IND,ARG;IND,,,1,1,1
51259,TN/RL/GEN/38,TN/RL/GEN/38,original_or_unspecified,"Negotiating Group on Rules - Second Submission of Proposals on the Determination of Injury - Paper from Brazil, Chile, Colombia, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Singapore, Switzerland, the Separate Customs Territory of Taiwan, Pengh[...], Kinmen and Matsu and Thailand",2005-03-23,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,7,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN38.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/38,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
75702,JOB(05)/46,JOB(05)/46,original_or_unspecified,"Negotiating Group on Rules - Second Submission of Proposals on the Determination of Injury - Paper from Brazil, Chile, Colombia, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Singapore, Switzerland, the Separate Separate Customs Territory of Taiw[...], Kinmen and Matsu and Thailand",2005-03-23,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,7,,,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(05)/46,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,CHN_query_may_be_HKG,0,0,0
71995,IP/C/W/443,IP/C/W/443,original_or_unspecified,Council for Trade-Related Aspects of Intellectual Property Rights - The Relationship between the TRIPS Agreement and the Convention on Biological Diversity (CBD) and the Protection of Traditional Knowledge - Technical Observations on Issues Raised in Technical Observat[...]ubmission from Brazil and India,2005-03-18,2005,pre,1,Council for Trade-Related Aspects of Intellectual Property Rights,trips_biodiversidade,Unrestricted,9,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/IP/C/W443.pdf&Open=True,IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,IP/C/W/443,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
59833,IP/C/W/442,IP/C/W/442,original_or_unspecified,"Council for Trade-Related Aspects of Intellectual Property Rights - The Relationship between the TRIPS Agreement and the Convention on Biological Diversity (CBD) and the Protection of Traditional Knowledge - Elements of the Obligation to Disclose Evidence of Benefit-Sh[...]dor, India, Peru and Thailand",2005-03-18,2005,pre,1,Council for Trade-Related Aspects of Intellectual Property Rights,trips_biodiversidade,Unrestricted,4,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/IP/C/W442.pdf&Open=True,IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,IP/C/W/442,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
78225,JOB(05)/19,JOB(05)/19,original_or_unspecified,"Dispute Settlement Body - Special Session - Textual Contribution to the Negotiations on Improvements and Clarifications of the Dispute Settlement Understanding - Non-paper Presented by Argentina, Brazil, Canada, India, Mexico, New Zealand and Norway",2005-02-22,2005,pre,1,Dispute Settlement Body,dispute_settlement_body,Restricted,5,,,ARG;IND;MEX,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,JOB(05)/19,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;IND;MEX,ARG;IND;MEX,,,1,1,1
54183,TN/S/W/31,TN/S/W/31,original_or_unspecified,"Council for Trade in Services - Special Session - Communication from Argentina, Bolivia, Brazil, Chile, Colombia, India, Mexico, Pakistan, Peru, Philippines, Thailand and Uruguay - Categories of natural persons for commitments under Mode 4 of GATS",2005-02-18,2005,pre,1,Council for Trade in Services,council_for_trade_in_services,Derestricted,6,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/S/W31.pdf&Open=True,ARG;IND;MEX,"Argentina, Bolivia, Brazil, Chile, Colombia, India, Mexico, Pakistan, Peru, Philippines, Thailand and Uruguay",BRA;IND;MEX;ARG,ARG;IND;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/S/W/31,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,ARG;BRA;IND;MEX,ARG;IND;MEX,,,1,1,1
75603,TN/RL/W/171,TN/RL/W/171,original_or_unspecified,"Negotiating Group on Rules - Senior Officials' Statement - Communication from Brazil, Chile, Colombia, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Mexico, Norway, Singapore, Switzerland, the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu, Thailand and Turkey",2005-02-15,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,4,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W171.pdf&Open=True,CHN;MEX;TUR,"Brazil, Chile, Colombia, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Mexico, Norway, Singapore, Switzerland, the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu, Thailand and Turkey",BRA;CHN;MEX;TUR,CHN;MEX;TUR,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/171,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX;TUR,MEX;TUR,,,1,1,1
51880,TN/RL/GEN/31/Rev.1,TN/RL/GEN/31,revision,"Negotiating Group on Rules - Proposal on Negligible Imports - Paper from Brazil, Chile, Colombia, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Singapore, Switzerland, the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu, Thailand and Turkey - Revision",2005-02-14,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN31R1.pdf&Open=True,CHN;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/GEN/31,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;TUR,TUR,,,1,1,1
53313,JOB(05)/11/Rev.1,JOB(05)/11,revision,"Negotiating Group on Rules - Proposal on Negligible Imports - Paper from Brazil, Chile, Colombia, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Singapore, Switzerland, the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu, Thailand and Turkey - Revision",2005-02-14,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,JOB(05)/11,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;TUR,TUR,,,1,1,1
78218,JOB(05)/10/Rev.1,JOB(05)/10,revision,"Negotiating Group on Rules - Proposal on de Minimis Margins of Dumping - Paper from Brazil, Chile, Colombia, Costa Rica, Hong Kong, China; Israel, Japan, Korea, Rep. of; Norway, Singapore, Switzerland, the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu, Thailand and Turkey - Revision",2005-02-14,2005,pre,1,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,JOB(05)/10,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;TUR,TUR,,,1,1,1
86747,IP/C/W/438,IP/C/W/438,original_or_unspecified,"Council for Trade-Related Aspects of Intellectual Property Rights - The Relationship between the TRIPS Agreement and the Convention on Biological Diversity (CBD) and the Protection of Traditional Knowledge-Elements of the Obligation to Disclose Evidence of Prior Inform[...]n, Peru, Thailand and Venezuela",2004-12-10,2004,pre,0,Council for Trade-Related Aspects of Intellectual Property Rights,trips_biodiversidade,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/IP/C/W438.pdf&Open=True,IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,IP/C/W/438,title_rule_unvalidated,UNRESOLVED_TITLE_ROLE,,,,,0,0,0
61763,TN/RL/GEN/28,TN/RL/GEN/28,original_or_unspecified,"Negotiating Group on Rules - Proposal on Issues Relating to the Determination of Injury under Article 3 of the ADA - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switzerland; the[...]Kinmen and Matsu; and Thailand",2004-12-02,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,7,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN28.pdf&Open=True,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switzerland; the[...]Kinmen and Matsu; and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/28,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
61662,TN/RL/GEN/27,TN/RL/GEN/27,original_or_unspecified,"Negotiating Group on Rules - Proposal on the Definition of Domestic Industry - Article 4.1 of the Anti-Dumping Agreement (ADA) - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switze[...]Kinmen and Matsu; and Thailand",2004-12-02,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN27.pdf&Open=True,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switze[...]Kinmen and Matsu; and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/27,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,CHN_query_may_be_HKG,0,0,0
59217,JOB(04)/183,JOB(04)/183,original_or_unspecified,"Negotiating Group on Rules - Proposal on Issues Relating to the Determination of Injury under Article 3 of the ADA - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switzerland; the[...], Kinmen and Matsu and Thailand",2004-12-02,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,7,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switzerland; the[...], Kinmen and Matsu and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/183,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,CHN_query_may_be_HKG,0,0,0
73579,JOB(04)/182,JOB(04)/182,original_or_unspecified,"Negotiating Group on Rules - Proposal on the Definition of Domestic Industry - Article 4.1 of the Anti-Dumping Agreement (ADA) - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switze[...]Kinmen and Matsu; and Thailand",2004-12-02,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Rep. of; Norway; Singapore; Switze[...]Kinmen and Matsu; and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/182,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,CHN_query_may_be_HKG,0,0,0
57624,JOB(04)/173,JOB(04)/173,original_or_unspecified,"Committee on Specific Commitments - Communication from Hong Kong, China - Sample Questions Concerning Scheduling with Respect to Initial Offer of Brazil",2004-11-22,2004,pre,0,Committee on Specific Commitments,committee_on_specific_commitments,Restricted,2,,,CHN,"Hong Kong, China",CHN,CHN,0,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/173,title_rule_unvalidated,NEGOTIATION_SUBMISSION,HKG,,,,0,0,0
103248,TN/S/W/23,TN/S/W/23,original_or_unspecified,"Council for Trade in Services - Special Session - Communication from Brazil, Colombia, Dominican Republic, El Salvador, India, Indonesia, Nicaragua, The Philippines and Thailand - Review of Progress in Negotiations, Including Pursuant to Paragraph 15 of the Guidelines[...]egotiations - Tourism Services",2004-09-29,2004,pre,0,Council for Trade in Services,council_for_trade_in_services,Derestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/S/W23.pdf&Open=True,IDN;IND,"Brazil, Colombia, Dominican Republic, El Salvador, India, Indonesia, Nicaragua, The Philippines and Thailand",BRA;IND;IDN,IDN;IND,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_indonesia_2000_2014.json,TN/S/W/23,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;IDN;IND,IDN;IND,,,1,1,1
52864,JOB(04)/142,JOB(04)/142,original_or_unspecified,"Council for Trade in Services - Special Session - Communication from Argentina, Brazil, Chile, China, Colombia, Dominican Republic, Egypt, Guatemala, India, Mexico, Pakistan, Peru, Philippines and Thailand - Mode 4 - Transparency Issues",2004-09-29,2004,pre,0,Council for Trade in Services,council_for_trade_in_services,Restricted,2,,,ARG;CHN;IND;MEX,"Argentina, Brazil, Chile, China, Colombia, Dominican Republic, Egypt, Guatemala, India, Mexico, Pakistan, Peru, Philippines and Thailand",BRA;CHN;IND;MEX;ARG,ARG;CHN;IND;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,JOB(04)/142,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;CHN;IND;MEX,ARG;CHN;IND;MEX,,,1,1,1
43568,G/C/W/495,G/C/W/495,original_or_unspecified,"Council for Trade in Goods - Third Major Review of the Implementation of the Agreement on Textiles and Clothing by the Council for Trade in Goods - Communication from Argentina; Bangladesh; Brazil; China; Colombia; Costa Rica; Egypt; Guatemala; Hong Kong, China[...]Thailand; Uruguay; and Vietnam",2004-09-29,2004,pre,0,Council for Trade in Goods,comercio_de_bens,Unrestricted,15,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/C/W495.pdf&Open=True,ARG;CHN;IDN;IND,"Argentina; Bangladesh; Brazil; China; Colombia; Costa Rica; Egypt; Guatemala; Hong Kong, China[...]Thailand; Uruguay; and Vietnam",BRA;CHN;ARG,ARG;CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_indonesia_2000_2014.json,G/C/W/495,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;CHN;HKG;IDN;IND,ARG;CHN;IDN;IND,IDN;IND,,1,1,1
44267,IP/C/W/429/Rev.1,IP/C/W/429,revision,"Council for Trade-Related Aspects of Intellectual Property Rights - Elements of the Obligation to Disclose the Source and Country of Origin of the Biological Resources and/or Traditional Knowledge Used in an invention - Submission from Brazil, Cuba, Ecuador, India, Pak[...]land, and Venezuela - Revision",2004-09-27,2004,pre,0,Council for Trade-Related Aspects of Intellectual Property Rights,trips_biodiversidade,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/IP/C/W429R1.pdf&Open=True,IND,"Brazil, Cuba, Ecuador, India, Pak[...]land, and Venezuela",BRA;IND,IND,1,formal_marker:submission from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,IP/C/W/429,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION_REVISION,BRA;IND,IND,,,1,1,1
71628,IP/C/W/429,IP/C/W/429,original_or_unspecified,"Council for Trade-Related Aspects of Intellectual Property Rights - Elements of the Obligation to Disclose the Source and Country of Origin of Biological Resource and/or Traditional Knowledge Used in an Invention - Submission from Brazil, India, Pakistan, Peru, Thailand, and Venezuela",2004-09-21,2004,pre,0,Council for Trade-Related Aspects of Intellectual Property Rights,trips_biodiversidade,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/IP/C/W429.pdf&Open=True,IND,"Brazil, India, Pakistan, Peru, Thailand, and Venezuela",BRA;IND,IND,1,formal_marker:submission from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,IP/C/W/429,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
56932,TN/RL/GEN/20,TN/RL/GEN/20,original_or_unspecified,"Negotiating Group on Rules - Proposal on Facts Available - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Singapore; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand",2004-09-15,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN20.pdf&Open=True,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Singapore; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/20,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
