source,metric,metric_label,iso3c,country_name,year,top1_partner_iso3,top1_partner_name,top1_value_musd,top2_partner_iso3,top2_partner_name,top2_value_musd,top1_top2_margin_musd,top1_top2_margin_share
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BIH,Bosnia & Herzegovina,2009,HRV,Croatia,845.0476389999997,DEU,Germany,635.208443,209.83919599999967,0.24831641000537694
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BIH,Bosnia & Herzegovina,2010,HRV,Croatia,850.9806000000001,DEU,Germany,712.3132770000002,138.6673229999999,0.16295004022418358
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BIH,Bosnia & Herzegovina,2011,HRV,Croatia,857.7190370000001,DEU,Germany,852.2311809999999,5.487856000000193,0.006398197735233656
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BIH,Bosnia & Herzegovina,2012,HRV,Croatia,953.8532300000002,DEU,Germany,813.385471,140.46775900000011,0.1472634935670345
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2005,RUS,Russia,5656.856700000001,NLD,Netherlands,2352.7457290000007,3304.1109710000005,0.5840895653234419
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2006,RUS,Russia,6697.001800000002,GBR,United Kingdom,1398.674039,5298.327761000002,0.7911492215815145
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2007,RUS,Russia,9116.8642,UKR,Ukraine,1536.2343339999993,7580.629866000001,0.8314953145841528
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2008,RUS,Russia,11098.2976,UKR,Ukraine,2929.762307,8168.535293,0.7360169629078968
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2009,RUS,Russia,6876.7257,UKR,Ukraine,1788.747596,5087.978104,0.7398838234888444
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2010,RUS,Russia,9942.595300000003,NLD,Netherlands,2918.887296,7023.708004000003,0.7064260177621834
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2011,RUS,Russia,13011.6145,UKR,Ukraine,4359.573669000003,8652.040830999997,0.6649475229226932
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLR,Belarus,2012,RUS,Russia,14381.772698999997,UKR,Ukraine,5234.576347999998,9147.196350999999,0.6360270421765203
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2005,USA,United States,197.15870300000003,GBR,United Kingdom,116.57140800000002,80.58729500000001,0.4087432802801508
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2006,USA,United States,263.50869099999994,GBR,United Kingdom,112.63165399999998,150.87703699999997,0.5725694906966086
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2007,USA,United States,204.481515,GBR,United Kingdom,101.08415300000001,103.39736199999999,0.5056562790039969
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2008,NGA,Nigeria,2095.5129610000004,USA,United States,269.3165929999999,1826.1963680000003,0.8714793952543823
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2009,NGA,Nigeria,1314.9952809999997,USA,United States,190.75730299999998,1124.2379779999997,0.8549368915948223
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2010,USA,United States,244.69050699999997,GBR,United Kingdom,127.87518599999999,116.81532099999998,0.47740029816522467
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2011,USA,United States,329.1934950000001,NGA,Nigeria,276.553316,52.6401790000001,0.1599064981524015
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BLZ,Belize,2012,USA,United States,311.0495609999999,GBR,United Kingdom,145.768708,165.28085299999992,0.5313650097066042
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2005,BRA,Brazil,1226.4401119999995,USA,United States,438.02221899999995,788.4178929999996,0.6428507069246931
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2006,BRA,Brazil,1673.0680190000007,USA,United States,494.7194289999998,1178.348590000001,0.7043040549566565
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2007,BRA,Brazil,1915.381759,USA,United States,484.4284200000001,1430.9533390000001,0.7470851866873188
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2008,BRA,Brazil,3311.572846,USA,United States,658.8747950000001,2652.698051,0.8010387131311801
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2009,BRA,Brazil,1910.7535469999998,USA,United States,669.327281,1241.426266,0.6497050694733056
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2010,BRA,Brazil,2438.343804,USA,United States,890.9743389999996,1547.3694650000004,0.6345985592604316
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2011,BRA,Brazil,3085.6395739999994,USA,United States,1141.2969179999998,1944.3426559999996,0.6301263026256482
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BOL,Bolivia,2012,BRA,Brazil,3766.528936000001,USA,United States,1906.7068690000006,1859.8220670000005,0.49377612613673544
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2005,USA,United States,28442.66407499999,ARG,Argentina,10948.537799999998,17494.12627499999,0.6150663745445932
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2006,USA,United States,31370.905125999998,CHN,China,13398.615430000003,17972.289695999993,0.5728967533392806
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2007,USA,United States,31795.536798000016,CHN,China,19003.381226,12792.155572000014,0.4023255104409704
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2008,USA,United States,37925.72541200001,CHN,China,30766.425243,7159.300169000006,0.1887716079580839
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2009,CHN,China,29243.692076999996,USA,United States,26619.32425400001,2624.367822999986,0.08974133006495567
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2010,CHN,China,39221.77984700001,USA,United States,31655.064549000013,7566.715297999999,0.19292126281665314
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2011,CHN,China,53841.979101,USA,United States,40824.860768,13017.118332999999,0.2417652276225157
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRA,Brazil,2012,CHN,China,53965.496203,USA,United States,40542.368519,13423.127684,0.24873537034676227
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2005,USA,United States,1473.062199,GBR,United Kingdom,728.119544,744.942655,0.5057102514107756
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2006,USA,United States,1489.2251489999999,GBR,United Kingdom,970.420768,518.8043809999999,0.34837202510874327
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2007,USA,United States,1557.5248679999997,GBR,United Kingdom,896.2063840000001,661.3184839999997,0.4245957785888782
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2008,USA,United States,1973.713068,GBR,United Kingdom,1003.5727340000001,970.1403339999999,0.49153058249903625
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2009,USA,United States,1637.2334749999998,NGA,Nigeria,1327.521503,309.71197199999983,0.1891678717355812
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2010,USA,United States,1794.741096,NGA,Nigeria,1329.1742770000003,465.56681899999967,0.2594061171483866
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2011,USA,United States,1771.687093,NGA,Nigeria,1280.2007609999998,491.4863320000002,0.27741147629391244
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRB,Barbados,2012,USA,United States,1832.838434,CAN,Canada,1277.4846959999998,555.3537380000002,0.3030020146336588
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2005,JPN,Japan,2533.8055,IDN,Indonesia,1274.5603569999996,1259.2451430000003,0.49697782367273274
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2006,JPN,Japan,2614.8943149999996,IDN,Indonesia,1704.6582220000005,910.2360929999991,0.34809670424481354
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2007,JPN,Japan,2817.209091999999,IDN,Indonesia,1978.717446,838.491645999999,0.29763202468040284
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2008,JPN,Japan,5017.870026999998,IDN,Indonesia,2539.8008570000006,2478.0691699999975,0.4938488156660257
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2009,JPN,Japan,3745.632771000001,KOR,South Korea,1045.582275,2700.0504960000007,0.7208529669285083
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2010,JPN,Japan,4558.77156,KOR,South Korea,1617.3404140000002,2941.431146,0.645224509999356
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2011,JPN,Japan,6192.607555000001,KOR,South Korea,2099.655504,4092.9520510000016,0.6609416170245267
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BRN,Brunei,2012,JPN,Japan,6470.998578,KOR,South Korea,2078.2923699999997,4392.706208,0.6788297285266379
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2005,IND,India,161.63357499999995,HKG,Hong Kong,29.463431,132.17014399999994,0.8177146610783061
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2006,IND,India,180.595363,HKG,Hong Kong,72.315512,108.279851,0.5995716014037414
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2007,IND,India,268.24834400000003,HKG,Hong Kong,135.11323499999997,133.13510900000006,0.49631288310954136
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2008,IND,India,200.65954,ITA,Italy,11.284494999999998,189.375045,0.9437629778280165
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2009,IND,India,186.23585100000003,HKG,Hong Kong,14.970242,171.265609,0.9196167552078895
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2010,IND,India,263.082576,HKG,Hong Kong,50.184552,212.89802400000002,0.8092441059266502
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2011,IND,India,276.13674299999997,HKG,Hong Kong,75.984114,200.15262899999996,0.724831570132628
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BTN,Bhutan,2012,IND,India,248.33269700000008,BGD,Bangladesh,26.753543000000004,221.57915400000007,0.8922673360246235
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2005,GBR,United Kingdom,2939.0781590000006,ZAF,South Africa,616.8731840000002,2322.2049750000006,0.7901133788800341
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2006,GBR,United Kingdom,2246.0997540000003,ZAF,South Africa,426.82051600000005,1819.2792380000003,0.8099725912707616
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2007,GBR,United Kingdom,1140.7207930000002,ZAF,South Africa,664.6632519999998,476.05754100000036,0.41733046677268754
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2008,ZAF,South Africa,866.4380450000001,NOR,Norway,622.8480129999999,243.59003200000018,0.2811395845389039
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2009,NGA,Nigeria,626.7663779999999,ZAF,South Africa,506.947222,119.81915599999991,0.19117036300246457
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2010,GBR,United Kingdom,934.9037899999996,NOR,Norway,480.62548200000003,454.2783079999996,0.4859091522134056
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2011,GBR,United Kingdom,3952.9595320000008,NOR,Norway,351.960589,3600.9989430000005,0.910962764442487
BPM5,goods_services_exports_combined,Bens + serviços: exportações,BWA,Botswana,2012,GBR,United Kingdom,3620.1139420000004,ZAF,South Africa,416.8943939999998,3203.2195480000005,0.8848394275209805
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2005,BEL,Belgium,73.68835600000001,FRA,France,46.803033,26.885323000000014,0.36485171415684736
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2006,BEL,Belgium,38.941395,DEU,Germany,34.261185000000005,4.680209999999995,0.12018598717380298
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2007,BEL,Belgium,53.712028000000004,DEU,Germany,40.771637000000005,12.940390999999998,0.2409216609732181
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2008,DEU,Germany,50.735881,CHN,China,33.472197,17.263683999999998,0.3402657775864777
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2009,BEL,Belgium,46.741093,DEU,Germany,44.079062,2.662030999999999,0.05695269043023874
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2010,DEU,Germany,43.158030000000004,FRA,France,41.173989,1.9840410000000048,0.04597153762579072
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2011,DEU,Germany,53.805516999999995,CHN,China,51.17241100000001,2.6331059999999837,0.048937472341358305
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAF,Central African Republic,2012,CHN,China,71.884108,BEL,Belgium,56.814049999999995,15.070058000000003,0.20964380611080274
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2005,USA,United States,305967.12225800013,JPN,Japan,10517.527069999996,295449.5951880001,0.9656253031620459
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2006,USA,United States,319633.521995,JPN,Japan,11042.339455,308591.18254,0.9654531246094621
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2007,USA,United States,331779.1050130002,CHN,China,11654.253600999995,320124.8514120002,0.9648734551847581
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2008,USA,United States,354842.3983750001,JPN,Japan,14191.382808,340651.0155670001,0.9600065187446895
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2009,USA,United States,244264.0205549999,CHN,China,12954.914301,231309.1062539999,0.9469634771770122
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2010,USA,United States,301490.6772479998,CHN,China,15834.507199000001,285656.17004899983,0.9474792808071646
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2011,USA,United States,340816.30667800014,CHN,China,22588.767910000002,318227.53876800014,0.9337215753254975
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CAN,Canada,2012,USA,United States,354641.9688580001,CHN,China,24528.030830000007,330113.9380280001,0.9308372020689376
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHE,Switzerland,2005,DEU,Germany,39326.435909,USA,United States,22199.218886999995,17127.217022000004,0.4355140918854632
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHE,Switzerland,2006,DEU,Germany,42471.733552000005,USA,United States,25125.415217,17346.318335000004,0.4084203041479846
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHE,Switzerland,2007,DEU,Germany,54004.84342000001,USA,United States,27399.280476,26605.562944000012,0.49265142270826356
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CHE,Switzerland,2008,DEU,Germany,61261.88843000002,USA,United States,32083.877007999996,29178.011422000025,0.47628325162290486
