iso3c,rcid,year,issue_domain,brazil,post_2009,observation_weight,fwl_residual,ddd_outcome_weight
MAR,5092,2010,Non-human rights,0,1,1,0.0019658833462687783,6.283345740108517e-5
MDA,5092,2010,Non-human rights,0,1,1,0.0019433643465696362,6.211370634820777e-5
MDG,5092,2010,Non-human rights,0,1,1,0.0018738211246936774,5.9890969644338344e-5
MDV,5092,2010,Non-human rights,0,1,1,0.0019827010727659997,6.337098466762004e-5
MEX,5092,2010,Non-human rights,0,1,1,0.0019676140454572884,6.288877391513049e-5
MUS,5092,2010,Non-human rights,0,1,1,0.0019811066082330415,6.332002247828193e-5
MWI,5092,2010,Non-human rights,0,1,1,0.001976242320234578,6.31645503678344e-5
NAM,5092,2010,Non-human rights,0,1,1,0.0020557892936496347,6.570702643842462e-5
NGA,5092,2010,Non-human rights,0,1,1,0.001954123876416551,6.245760186040842e-5
NIC,5092,2010,Non-human rights,0,1,1,0.0019350944203259854,6.184938341199348e-5
NLD,5092,2010,Non-human rights,0,1,1,0.0019692717512906945,6.294175741949994e-5
NOR,5092,2010,Non-human rights,0,1,1,0.001970706410232156,6.298761191114843e-5
PAK,5092,2010,Non-human rights,0,1,1,0.0019707251685642238,6.298821146394548e-5
PAN,5092,2010,Non-human rights,0,1,1,0.0019512308641443966,6.236513555832176e-5
PNG,5092,2010,Non-human rights,0,1,1,0.001931763465318089,6.174291960782584e-5
POL,5092,2010,Non-human rights,0,1,1,0.0019723305463840504,6.30395224631694e-5
PRT,5092,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
PRY,5092,2010,Non-human rights,0,1,1,0.0019708027363811954,6.299069068232465e-5
QAT,5092,2010,Non-human rights,0,1,1,0.0019725352607784003,6.304606553359176e-5
ROU,5092,2010,Non-human rights,0,1,1,0.0019813596796333533,6.332811113271868e-5
SEN,5092,2010,Non-human rights,0,1,1,0.0019680819028604158,6.290372754819574e-5
SGP,5092,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
SLV,5092,2010,Non-human rights,0,1,1,0.0019506142380425488,6.234542698813808e-5
SVK,5092,2010,Non-human rights,0,1,1,0.0019697570515184873,6.295726855918563e-5
SVN,5092,2010,Non-human rights,0,1,1,0.0019692717512906945,6.294175741949994e-5
SWE,5092,2010,Non-human rights,0,1,1,0.001978198579056113,6.322707620669544e-5
SWZ,5092,2010,Non-human rights,0,1,1,0.002037450219111803,6.512087392793349e-5
TGO,5092,2010,Non-human rights,0,1,1,0.0019117687353833064,6.110384912890455e-5
TTO,5092,2010,Non-human rights,0,1,1,0.0019708110788540156,6.299095732399062e-5
TUN,5092,2010,Non-human rights,0,1,1,0.001989778302262348,6.359718669477517e-5
TUR,5092,2010,Non-human rights,0,1,1,0.0019512299501880067,6.236510634649696e-5
UGA,5092,2010,Non-human rights,0,1,1,0.001931490898059814,6.17342078278292e-5
UKR,5092,2010,Non-human rights,0,1,1,0.001988183698130918,6.354622004359823e-5
VEN,5092,2010,Non-human rights,0,1,1,0.001965384799487483,6.281752287577144e-5
ALB,5093,2010,Non-human rights,0,1,1,0.0019463480453748977,6.220907116837062e-5
ARE,5093,2010,Non-human rights,0,1,1,0.0019832246140770423,6.338771806674442e-5
ARG,5093,2010,Non-human rights,0,1,1,0.0019686858305809525,6.292303025340137e-5
AUT,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
AZE,5093,2010,Non-human rights,0,1,1,0.0019889678237096572,6.35712822230212e-5
BGD,5093,2010,Non-human rights,0,1,1,0.0019801927578663612,6.329081404218893e-5
BGR,5093,2010,Non-human rights,0,1,1,0.002008358662627949,6.41910511698696e-5
BHR,5093,2010,Non-human rights,0,1,1,0.0019661754064357606,6.284279221237775e-5
BLR,5093,2010,Non-human rights,0,1,1,0.0019739661051857635,6.30917981053073e-5
BOL,5093,2010,Non-human rights,0,1,1,0.002004541916346747,6.406906053124608e-5
BRA,5093,2010,Non-human rights,1,1,1,-0.17881389322754976,-0.00571524000351306
BRB,5093,2010,Non-human rights,0,1,1,0.001950874264262843,6.23537379321557e-5
BTN,5093,2010,Non-human rights,0,1,1,0.001910338747666632,6.105814393869055e-5
BWA,5093,2010,Non-human rights,0,1,1,0.0018611511112699868,5.9486011359178835e-5
CAN,5093,2010,Non-human rights,0,1,1,0.0019692717512906945,6.294175741949994e-5
CIV,5093,2010,Non-human rights,0,1,1,0.0018233747396046846,5.82786050070652e-5
COL,5093,2010,Non-human rights,0,1,1,0.001960805314866242,6.267115363549388e-5
COM,5093,2010,Non-human rights,0,1,1,0.0019525574002415963,6.24075342334581e-5
CPV,5093,2010,Non-human rights,0,1,1,0.001985294876359946,6.345388767808417e-5
CRI,5093,2010,Non-human rights,0,1,1,0.0019652375511787787,6.281281653327664e-5
CYP,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
CZE,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
DEU,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
DNK,5093,2010,Non-human rights,0,1,1,0.0019692717512906945,6.294175741949994e-5
DOM,5093,2010,Non-human rights,0,1,1,0.0019812010781094453,6.332304191937235e-5
DZA,5093,2010,Non-human rights,0,1,1,0.001971776140837876,6.302180258302767e-5
ECU,5093,2010,Non-human rights,0,1,1,0.0019667273870361225,6.286043458653229e-5
EGY,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
ESP,5093,2010,Non-human rights,0,1,1,0.0019793053664469737,6.326245128554114e-5
EST,5093,2010,Non-human rights,0,1,1,0.0019782334182738242,6.322818973589141e-5
FIN,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
FJI,5093,2010,Non-human rights,0,1,1,0.0019069290001298108,6.0949161771966396e-5
FRA,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
GAB,5093,2010,Non-human rights,0,1,1,0.0020250555586504623,6.47247164592939e-5
GBR,5093,2010,Non-human rights,0,1,1,0.0019822474670731817,6.335648654695043e-5
GEO,5093,2010,Non-human rights,0,1,1,0.0019635361920160707,6.275843778355233e-5
GHA,5093,2010,Non-human rights,0,1,1,0.001905745493640324,6.0911334601431476e-5
GIN,5093,2010,Non-human rights,0,1,1,0.0019515097371053747,6.237404888084784e-5
GRC,5093,2010,Non-human rights,0,1,1,0.001975776405480561,6.314965882561514e-5
GTM,5093,2010,Non-human rights,0,1,1,0.001967638752537116,6.288956360148232e-5
GUY,5093,2010,Non-human rights,0,1,1,0.001966664920241678,6.285843802622002e-5
HRV,5093,2010,Non-human rights,0,1,1,0.001968537101738425,6.291827659016444e-5
HTI,5093,2010,Non-human rights,0,1,1,0.0019467276257627004,6.2221203296237e-5
HUN,5093,2010,Non-human rights,0,1,1,0.0019779320367470364,6.321855699579987e-5
IND,5093,2010,Non-human rights,0,1,1,0.001975214526392244,6.313170007652288e-5
IRL,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
ISL,5093,2010,Non-human rights,0,1,1,0.0019692717512906945,6.294175741949994e-5
ISR,5093,2010,Non-human rights,0,1,1,0.001967240340869,6.287682958925105e-5
ITA,5093,2010,Non-human rights,0,1,1,0.0019732782449726283,6.306981275430365e-5
JAM,5093,2010,Non-human rights,0,1,1,0.001971952206811496,6.302742999417302e-5
JOR,5093,2010,Non-human rights,0,1,1,0.0019790342149968504,6.325378475752822e-5
KEN,5093,2010,Non-human rights,0,1,1,0.0019267400789915443,6.158236240520381e-5
KWT,5093,2010,Non-human rights,0,1,1,0.001952392126657026,6.240225176806903e-5
LBN,5093,2010,Non-human rights,0,1,1,0.00193304864237604,6.178399636758215e-5
LBY,5093,2010,Non-human rights,0,1,1,0.001987443624300387,6.352256584377373e-5
LKA,5093,2010,Non-human rights,0,1,1,0.001986940195116477,6.350647526737116e-5
LTU,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
LVA,5093,2010,Non-human rights,0,1,1,0.001973633083186004,6.308115407412649e-5
MAR,5093,2010,Non-human rights,0,1,1,0.0019658833462687783,6.283345740108517e-5
MDA,5093,2010,Non-human rights,0,1,1,0.0019433643465696362,6.211370634820777e-5
MDG,5093,2010,Non-human rights,0,1,1,0.0018738211246936774,5.9890969644338344e-5
MDV,5093,2010,Non-human rights,0,1,1,0.0019827010727659997,6.337098466762004e-5
MEX,5093,2010,Non-human rights,0,1,1,0.0019676140454572884,6.288877391513049e-5
MUS,5093,2010,Non-human rights,0,1,1,0.0019811066082330415,6.332002247828193e-5
MWI,5093,2010,Non-human rights,0,1,1,0.001976242320234578,6.31645503678344e-5
NAM,5093,2010,Non-human rights,0,1,1,0.0020557892936496347,6.570702643842462e-5
NGA,5093,2010,Non-human rights,0,1,1,0.001954123876416551,6.245760186040842e-5
NIC,5093,2010,Non-human rights,0,1,1,0.0019350944203259854,6.184938341199348e-5
NLD,5093,2010,Non-human rights,0,1,1,0.0019692717512906945,6.294175741949994e-5
NOR,5093,2010,Non-human rights,0,1,1,0.001970706410232156,6.298761191114843e-5
PAK,5093,2010,Non-human rights,0,1,1,0.0019707251685642238,6.298821146394548e-5
PAN,5093,2010,Non-human rights,0,1,1,0.0019512308641443966,6.236513555832176e-5
PNG,5093,2010,Non-human rights,0,1,1,0.001931763465318089,6.174291960782584e-5
POL,5093,2010,Non-human rights,0,1,1,0.0019723305463840504,6.30395224631694e-5
PRT,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
PRY,5093,2010,Non-human rights,0,1,1,0.0019708027363811954,6.299069068232465e-5
QAT,5093,2010,Non-human rights,0,1,1,0.0019725352607784003,6.304606553359176e-5
ROU,5093,2010,Non-human rights,0,1,1,0.0019813596796333533,6.332811113271868e-5
SEN,5093,2010,Non-human rights,0,1,1,0.0019680819028604158,6.290372754819574e-5
SGP,5093,2010,Non-human rights,0,1,1,0.001975003117994316,6.312494305271948e-5
SLV,5093,2010,Non-human rights,0,1,1,0.0019506142380425488,6.234542698813808e-5
SVK,5093,2010,Non-human rights,0,1,1,0.0019697570515184873,6.295726855918563e-5
SVN,5093,2010,Non-human rights,0,1,1,0.0019692717512906945,6.294175741949994e-5
SWE,5093,2010,Non-human rights,0,1,1,0.001978198579056113,6.322707620669544e-5
SWZ,5093,2010,Non-human rights,0,1,1,0.002037450219111803,6.512087392793349e-5
TGO,5093,2010,Non-human rights,0,1,1,0.0019117687353833064,6.110384912890455e-5
TTO,5093,2010,Non-human rights,0,1,1,0.0019708110788540156,6.299095732399062e-5
TUN,5093,2010,Non-human rights,0,1,1,0.001989778302262348,6.359718669477517e-5
TUR,5093,2010,Non-human rights,0,1,1,0.0019512299501880067,6.236510634649696e-5
UGA,5093,2010,Non-human rights,0,1,1,0.001931490898059814,6.17342078278292e-5
UKR,5093,2010,Non-human rights,0,1,1,0.001988183698130918,6.354622004359823e-5
VEN,5093,2010,Non-human rights,0,1,1,0.001965384799487483,6.281752287577144e-5
ALB,5094,2010,Non-human rights,0,1,1,0.001967821934126728,6.289541844156193e-5
ARE,5094,2010,Non-human rights,0,1,1,0.0020046985028288724,6.407406533993572e-5
ARG,5094,2010,Non-human rights,0,1,1,0.0019901597193327826,6.360937752659266e-5
AUT,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
AZE,5094,2010,Non-human rights,0,1,1,0.0020104417124614873,6.42576294962125e-5
BGD,5094,2010,Non-human rights,0,1,1,0.0020016666466181913,6.397716131538023e-5
BGR,5094,2010,Non-human rights,0,1,1,0.002029832551379779,6.487739844306089e-5
BHR,5094,2010,Non-human rights,0,1,1,0.0019876492951875916,6.352913948556907e-5
BLR,5094,2010,Non-human rights,0,1,1,0.0019954399939375936,6.37781453784986e-5
BOL,5094,2010,Non-human rights,0,1,1,0.002026015805098577,6.475540780443738e-5
BRA,5094,2010,Non-human rights,1,1,1,-0.17879241933879791,-0.005714553656239869
BRB,5094,2010,Non-human rights,0,1,1,0.0019723481530146735,6.304008520534702e-5
BTN,5094,2010,Non-human rights,0,1,1,0.0019318126364184622,6.174449121188186e-5
BWA,5094,2010,Non-human rights,0,1,1,0.0018826250000218172,6.017235863237014e-5
CAN,5094,2010,Non-human rights,0,1,1,0.0019907456400425246,6.362810469269124e-5
CIV,5094,2010,Non-human rights,0,1,1,0.0018448486283565147,5.8964952280256494e-5
COL,5094,2010,Non-human rights,0,1,1,0.001982279203618072,6.335750090868517e-5
COM,5094,2010,Non-human rights,0,1,1,0.0019740312889934266,6.30938815066494e-5
CPV,5094,2010,Non-human rights,0,1,1,0.0020067687651117764,6.414023495127548e-5
CRI,5094,2010,Non-human rights,0,1,1,0.0019867114399306092,6.349916380646795e-5
CYP,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
CZE,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
DEU,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
DNK,5094,2010,Non-human rights,0,1,1,0.0019907456400425246,6.362810469269124e-5
DOM,5094,2010,Non-human rights,0,1,1,0.0020026749668612754,6.400938919256365e-5
DZA,5094,2010,Non-human rights,0,1,1,0.001993250029589706,6.370814985621897e-5
ECU,5094,2010,Non-human rights,0,1,1,0.0019882012757879526,6.354678185972359e-5
EGY,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
ESP,5094,2010,Non-human rights,0,1,1,0.002000779255198804,6.394879855873245e-5
EST,5094,2010,Non-human rights,0,1,1,0.0019997073070256543,6.391453700908271e-5
FIN,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
FJI,5094,2010,Non-human rights,0,1,1,0.001928402888881641,6.16355090451577e-5
FRA,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
GAB,5094,2010,Non-human rights,0,1,1,0.0020465294474022924,6.541106373248519e-5
GBR,5094,2010,Non-human rights,0,1,1,0.002003721355825012,6.404283382014172e-5
GEO,5094,2010,Non-human rights,0,1,1,0.0019850100807679008,6.344478505674362e-5
GHA,5094,2010,Non-human rights,0,1,1,0.0019272193823921542,6.159768187462278e-5
GIN,5094,2010,Non-human rights,0,1,1,0.001972983625857205,6.306039615403913e-5
GRC,5094,2010,Non-human rights,0,1,1,0.001997250294232391,6.383600609880645e-5
GTM,5094,2010,Non-human rights,0,1,1,0.0019891126412889463,6.357591087467363e-5
GUY,5094,2010,Non-human rights,0,1,1,0.001988138808993508,6.354478529941131e-5
HRV,5094,2010,Non-human rights,0,1,1,0.0019900109904902557,6.360462386335575e-5
HTI,5094,2010,Non-human rights,0,1,1,0.001968201514514531,6.29075505694283e-5
HUN,5094,2010,Non-human rights,0,1,1,0.0019994059254988665,6.390490426899117e-5
IND,5094,2010,Non-human rights,0,1,1,0.0019966884151440744,6.381804734971419e-5
IRL,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
ISL,5094,2010,Non-human rights,0,1,1,0.0019907456400425246,6.362810469269124e-5
ISR,5094,2010,Non-human rights,0,1,1,0.00198871422962083,6.356317686244235e-5
ITA,5094,2010,Non-human rights,0,1,1,0.0019947521337244584,6.375616002749495e-5
JAM,5094,2010,Non-human rights,0,1,1,0.001993426095563326,6.371377726736431e-5
JOR,5094,2010,Non-human rights,0,1,1,0.0020005081037486805,6.394013203071952e-5
KEN,5094,2010,Non-human rights,0,1,1,0.0019482139677433744,6.22687096783951e-5
KWT,5094,2010,Non-human rights,0,1,1,0.001973866015408856,6.3088599041260325e-05
LBN,5094,2010,Non-human rights,0,1,1,0.00195452253112787,6.247034364077345e-5
LBY,5094,2010,Non-human rights,0,1,1,0.0020089175130522177,6.420891311696503e-5
LKA,5094,2010,Non-human rights,0,1,1,0.0020084140838683073,6.419282254056246e-5
LTU,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
LVA,5094,2010,Non-human rights,0,1,1,0.001995106971937834,6.376750134731779e-5
MAR,5094,2010,Non-human rights,0,1,1,0.0019873572350206084,6.351980467427647e-5
MDA,5094,2010,Non-human rights,0,1,1,0.0019648382353214663,6.280005362139906e-5
MDG,5094,2010,Non-human rights,0,1,1,0.0018952950134455075,6.057731691752964e-5
MDV,5094,2010,Non-human rights,0,1,1,0.00200417496151783,6.405733194081133e-5
MEX,5094,2010,Non-human rights,0,1,1,0.001989087934209119,6.35751211883218e-5
MUS,5094,2010,Non-human rights,0,1,1,0.0020025804969848716,6.400636975147322e-5
MWI,5094,2010,Non-human rights,0,1,1,0.001997716208986408,6.38508976410257e-5
NAM,5094,2010,Non-human rights,0,1,1,0.002077263182401465,6.639337371161592e-5
NIC,5094,2010,Non-human rights,0,1,1,0.001956568309077816,6.253573068518479e-5
NLD,5094,2010,Non-human rights,0,1,1,0.0019907456400425246,6.362810469269124e-5
NOR,5094,2010,Non-human rights,0,1,1,0.0019921802989839865,6.367395918433975e-5
PAK,5094,2010,Non-human rights,0,1,1,0.001992199057316054,6.367455873713677e-5
PAN,5094,2010,Non-human rights,0,1,1,0.0019727047528962267,6.305148283151306e-5
PNG,5094,2010,Non-human rights,0,1,1,0.001953237354069919,6.242926688101712e-5
POL,5094,2010,Non-human rights,0,1,1,0.0019938044351358805,6.37258697363607e-5
PRT,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
PRY,5094,2010,Non-human rights,0,1,1,0.0019922766251330255,6.367703795551595e-5
QAT,5094,2010,Non-human rights,0,1,1,0.0019940091495302304,6.373241280678305e-5
ROU,5094,2010,Non-human rights,0,1,1,0.0020028335683851834,6.401445840590998e-5
SEN,5094,2010,Non-human rights,0,1,1,0.001989555791612246,6.359007482138703e-5
SGP,5094,2010,Non-human rights,0,1,1,0.001996477006746146,6.381129032591078e-5
SLV,5094,2010,Non-human rights,0,1,1,0.001972088126794379,6.30317742613294e-5
SVK,5094,2010,Non-human rights,0,1,1,0.0019912309402703174,6.364361583237693e-5
SVN,5094,2010,Non-human rights,0,1,1,0.0019907456400425246,6.362810469269124e-5
SWE,5094,2010,Non-human rights,0,1,1,0.001999672467807943,6.391342347988673e-5
SWZ,5094,2010,Non-human rights,0,1,1,0.002058924107863633,6.580722120112479e-5
TGO,5094,2010,Non-human rights,0,1,1,0.0019332426241351367,6.179019640209586e-5
TTO,5094,2010,Non-human rights,0,1,1,0.0019922849676058457,6.367730459718192e-5
TUN,5094,2010,Non-human rights,0,1,1,0.0020112521910141783,6.428353396796646e-5
TUR,5094,2010,Non-human rights,0,1,1,0.001972703838939837,6.305145361968826e-5
UGA,5094,2010,Non-human rights,0,1,1,0.0019529647868116442,6.242055510102049e-5
UKR,5094,2010,Non-human rights,0,1,1,0.002009657586882748,6.423256731678952e-5
VEN,5094,2010,Non-human rights,0,1,1,0.001986858688239313,6.350387014896274e-5
ALB,5095,2010,Non-human rights,0,1,1,0.002013510497905084,6.43557138509171e-5
ARE,5095,2010,Non-human rights,0,1,1,0.0020503870666072283,6.553436074929089e-5
ARG,5095,2010,Non-human rights,0,1,1,0.0020358482831111385,6.506967293594785e-5
AUT,5095,2010,Non-human rights,0,1,1,0.002042165570524503,6.527158573526599e-5
AZE,5095,2010,Non-human rights,0,1,1,0.0020561302762398433,6.571792490556768e-5
BGD,5095,2010,Non-human rights,0,1,1,0.0020473552103965477,6.543745672473543e-5
BGR,5095,2010,Non-human rights,0,1,1,0.002075521115158136,6.63376938524161e-5
BHR,5095,2010,Non-human rights,0,1,1,0.0020333378589659475,6.498943489492424e-5
BLR,5095,2010,Non-human rights,0,1,1,0.00204112855771595,6.523844078785378e-5
BOL,5095,2010,Non-human rights,0,1,1,0.0020717043688769335,6.621570321379258e-5
BRA,5095,2010,Non-human rights,1,1,1,-0.17874673077501954,-0.005713093360830513
BRB,5095,2010,Non-human rights,0,1,1,0.0020180367167930294,6.45003806147022e-5
BWA,5095,2010,Non-human rights,0,1,1,0.0019283135638001733,6.163265404172533e-5
CAN,5095,2010,Non-human rights,0,1,1,0.0020364342038208805,6.508840010204641e-5
CIV,5095,2010,Non-human rights,0,1,1,0.0018905371921348708,6.042524768961168e-5
COL,5095,2010,Non-human rights,0,1,1,0.002027967767396429,6.481779631804037e-5
COM,5095,2010,Non-human rights,0,1,1,0.0020197198527717826,6.455417691600458e-5
CPV,5095,2010,Non-human rights,0,1,1,0.0020524573288901327,6.560053036063067e-5
CRI,5095,2010,Non-human rights,0,1,1,0.0020324000037089656,6.495945921582315e-5
CYP,5095,2010,Non-human rights,0,1,1,0.002042165570524503,6.527158573526599e-5
CZE,5095,2010,Non-human rights,0,1,1,0.002042165570524503,6.527158573526599e-5
DEU,5095,2010,Non-human rights,0,1,1,0.002042165570524503,6.527158573526599e-5
DNK,5095,2010,Non-human rights,0,1,1,0.0020364342038208805,6.508840010204641e-5
DZA,5095,2010,Non-human rights,0,1,1,0.0020389385933680627,6.516844526557418e-5
ECU,5095,2010,Non-human rights,0,1,1,0.002033889839566309,6.500707726907877e-5
EGY,5095,2010,Non-human rights,0,1,1,0.002042165570524503,6.527158573526599e-5
ESP,5095,2010,Non-human rights,0,1,1,0.00204646781897716,6.540909396808763e-5
EST,5095,2010,Non-human rights,0,1,1,0.0020453958708040107,6.53748324184379e-5
FIN,5095,2010,Non-human rights,0,1,1,0.002042165570524503,6.527158573526599e-5
FJI,5095,2010,Non-human rights,0,1,1,0.001974091452659997,6.309580445451288e-5
