iso3c,rcid,year,issue_domain,brazil,post_2009,human_rights_binary,brazil_hr,brazil_post_2009,brazil_post_hr,distance_china_minus_usa,agreement_china_minus_usa,observation_weight
AZE,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
BGD,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
BGR,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
BHR,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
BLR,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
BRA,4597,2005,Non-human rights,1,0,0,0,0,0,1,-1,1
BRB,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
CAN,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
COM,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
CRI,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
CYP,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
CZE,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
DEU,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
DNK,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
DOM,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
DZA,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ECU,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
EGY,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ESP,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
EST,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
FIN,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
FRA,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GBR,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GEO,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GHA,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GRC,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GTM,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GUY,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
HRV,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
HUN,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
IND,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
IRL,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
ISL,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
ITA,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
JAM,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
JOR,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
KWT,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
LBY,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
LKA,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
LTU,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
LVA,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
MAR,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
MDV,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
MEX,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
MUS,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
NAM,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
NGA,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
NLD,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
NOR,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
PAK,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
PAN,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
POL,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
PRT,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
QAT,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ROU,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SGP,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SLV,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SVK,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SVN,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SWE,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
TGO,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
TTO,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
TUN,4597,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
TUR,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
UKR,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
VEN,4597,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
ALB,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
ARE,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ARG,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
AUT,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
AZE,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
BGD,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
BGR,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
BHR,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
BLR,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
BOL,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
BRA,4598,2005,Non-human rights,1,0,0,0,0,0,-1,1,1
BRB,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
BTN,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
BWA,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
CAN,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
CIV,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
COL,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
COM,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
CPV,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
CRI,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
CYP,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
CZE,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
DEU,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
DNK,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
DOM,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
DZA,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ECU,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
EGY,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ESP,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
EST,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
FIN,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
FJI,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
FRA,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
GBR,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GEO,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GHA,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
GIN,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
GRC,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
GTM,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
GUY,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
HRV,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
HTI,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
HUN,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
IND,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
IRL,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
ISL,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
ISR,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
JAM,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
JOR,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
KEN,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
KWT,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
LBN,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
LBY,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
LKA,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
LTU,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
LVA,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
MAR,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
MDA,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
MDG,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
MDV,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
MEX,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
MUS,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
MWI,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
NAM,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
NGA,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
NIC,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
NLD,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
NOR,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
PAK,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
PNG,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
POL,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
PRT,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
PRY,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
QAT,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ROU,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SEN,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
SGP,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
SLV,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
SUR,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
SVK,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SVN,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SWE,4598,2005,Non-human rights,0,0,0,0,0,0,1,-1,1
SWZ,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
TCD,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
TGO,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
TUN,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
UGA,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
UKR,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
VEN,4598,2005,Non-human rights,0,0,0,0,0,0,-1,1,1
ALB,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ARE,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ARG,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
AUT,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
AZE,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BGD,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BGR,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
BHR,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BLR,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BOL,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BRA,4599,2005,Non-human rights,1,0,0,0,0,0,-2,1,1
BRB,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BTN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BWA,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CAN,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
CIV,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
COL,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
COM,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CPV,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CRI,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CYP,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
CZE,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
DEU,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
DNK,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
DOM,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
DZA,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ECU,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
EGY,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ESP,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
EST,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
FIN,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
FJI,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
FRA,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GBR,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GEO,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GHA,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GIN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GRC,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GTM,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GUY,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
HRV,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
HTI,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
HUN,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
IND,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
IRL,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ISL,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ISR,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ITA,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
JAM,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
JOR,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
KEN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
KWT,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LBN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LBY,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LKA,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LTU,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
LVA,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
MAR,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MDA,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
MDG,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MDV,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MEX,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MUS,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MWI,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NAM,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NGA,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NIC,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NLD,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
NOR,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
PAK,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
PAN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
PNG,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
POL,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
PRT,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
PRY,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
QAT,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ROU,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SEN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
SGP,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
SUR,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
SVK,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SVN,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SWE,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SWZ,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
TGO,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
TUN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
TUR,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
UGA,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
UKR,4599,2005,Non-human rights,0,0,0,0,0,0,0,0,1
VEN,4599,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ALB,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ARE,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ARG,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
AUT,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
AZE,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BGD,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BGR,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
BHR,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BLR,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BOL,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BRA,4600,2005,Non-human rights,1,0,0,0,0,0,-2,1,1
BRB,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BTN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BWA,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CAN,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
CIV,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
COL,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
COM,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CPV,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CRI,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CYP,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
CZE,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
DEU,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
DNK,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
DOM,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
DZA,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ECU,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
EGY,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ESP,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
EST,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
FIN,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
FJI,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
FRA,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GBR,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GEO,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GHA,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GIN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GRC,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
GTM,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GUY,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
HRV,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
HTI,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
HUN,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
IND,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
IRL,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ISL,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ISR,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ITA,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
JAM,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
JOR,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
KEN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
KWT,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LBN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LBY,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LKA,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LTU,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
LVA,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
MAR,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MDA,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
MDG,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MDV,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MEX,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MUS,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
MWI,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NAM,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NGA,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NIC,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
NLD,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
NOR,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
PAK,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
PAN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
PNG,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
POL,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
PRT,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
PRY,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
QAT,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ROU,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SEN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
SGP,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
SLV,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
SUR,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
SVK,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SVN,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SWE,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
SWZ,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
TGO,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
TUN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
TUR,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
UGA,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
UKR,4600,2005,Non-human rights,0,0,0,0,0,0,0,0,1
VEN,4600,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ALB,4601,2005,Non-human rights,0,0,0,0,0,0,0,0,1
ARE,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ARG,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
AUT,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
AZE,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BGD,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BGR,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BHR,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BLR,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BOL,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BRA,4601,2005,Non-human rights,1,0,0,0,0,0,-2,1,1
BRB,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BTN,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
BWA,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CAN,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CIV,4601,2005,Non-human rights,0,0,0,0,0,0,0,0,1
COL,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
COM,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CPV,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CYP,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
CZE,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
DEU,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
DNK,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
DOM,4601,2005,Non-human rights,0,0,0,0,0,0,0,0,1
DZA,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ECU,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
EGY,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ESP,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
EST,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
FIN,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
FJI,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
FRA,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GBR,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GEO,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GHA,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GIN,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GRC,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GTM,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
GUY,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
HRV,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
HTI,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
HUN,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
IND,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
IRL,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ISL,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
ISR,4601,2005,Non-human rights,0,0,0,0,0,0,2,-1,1
ITA,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
JAM,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
JOR,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
KEN,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
KWT,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
LBN,4601,2005,Non-human rights,0,0,0,0,0,0,-2,1,1
